,id,name,categories,rating,review_count,latitude,longitude,categories_list,log_review_count,normalized_rating_restaurants,normalized_log_review_count,popularity_score,wilson_score,normalized_wilson_score,normalized_latitude,normalized_longitude
0,7E0GO6fb7KIGAd9js7mDPg,Jamaica Jerk Villa,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.1,163,41.75042,-87.64308,['Caribbean'],5.099866427824199,0.62,0.5538373722593771,0.573686160581564,3.061676646706587,0.3978500829665969,-0.013719387037924283,-0.1771560000000071
1,NYY3GwZTg332dkhs8JJnlg,Italian Fiesta Pizzeria,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.2,112,41.74729,-87.64431,"['Pizza', 'Italian']",4.727387818712341,0.44000000000000006,0.5133867885013724,0.4913707519509607,2.1758620689655177,0.21819692563356885,-0.014990083277137082,-0.18149887500000536
2,zPZuFYVeu6KfQpupYhP1LQ,Jamison's Soul Food,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",2.1,63,41.7359660754889,-87.6683412864804,"['Southern', 'Soul Food']",4.1588830833596715,0.42000000000000004,0.45164807961540926,0.44215365573078647,2.064179104477612,0.19554636456272853,-0.03981647787381597,-0.1972108202591512
3,JwdC0viyk-edOO9X-X413w,The Hoagie Place,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,51,41.7456219292232,-87.6436897739768,['Sandwiches'],3.9512437185814275,0.7,0.42909877527697154,0.51036914269388,3.3545454545454545,0.45724717050018254,-0.014349336224177884,-0.1838133232028178
4,q_QEtAn21JUaDi08UQDqTA,Chicago Food on the Run,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.3,41,41.7473251935427,-87.6635927706956,"['Comfort Food', 'Cajun/Creole', 'Soul Food']",3.7376696182833684,0.6599999999999999,0.4059049681124567,0.4821334776787196,3.1399999999999997,0.4137349397590361,-0.03491085092296106,-0.18145004395950837
5,0HyQYEFeg1XZHWlaiNtU-g,Harold's Chicken Shacks,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,35,41.7359809577465,-87.6468946784735,['Chicken Wings'],3.58351893845611,0.6,0.38916444977618536,0.45241511484332975,2.8461538461538463,0.35413963546493665,-0.01766027938756675,-0.19719017112673792
6,Au9FDBs2Tr3isO2DTJPANw,Ho Ho Chop Suey,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.9,28,41.7504086,-87.6441649,['Chinese'],3.367295829986474,0.78,0.3656829645429205,0.4899780751800443,3.6,0.5070281124497992,-0.014840182444368352,-0.17717181750000463
7,0PadURiFvnrNUBRDuhvnzg,B&B Ice Cream & Candy,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.7,28,41.7435483017541,-87.6541944521002,"['Candy Stores', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",3.367295829986474,0.9400000000000001,0.3656829645429205,0.5379780751800444,4.3,0.6489959839357429,-0.02520157604976166,-0.18669048131618665
8,5aA1kb319ed9222FwAHk6w,McDonald's,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,25,41.7424725854585,-87.6627807319165,"['Burgers', 'Fast Food', 'Coffee & Tea']",3.258096538021482,0.3,0.35382409534107,0.33767686673874897,1.5,0.08112449799196786,-0.03407194472564827,-0.1881830376763352
9,D0MbkvS9-ZoAEANIZZ175g,Brown's & Family BBQ & Soul,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.8,24,41.735822298289285,-87.6467636,"['Soul Food', 'Barbeque']",3.2188758248682006,0.76,0.3495647883536476,0.4726953518475533,3.471428571428571,0.48095238095238085,-0.017524864002754773,-0.19741031112362117
10,CAXmkp2xaxT4n3CJiGfBlQ,Fresh Catch Fish & Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",2.3,24,41.7354387009868,-87.6574407530556,"['Seafood', 'Seafood Markets']",3.2188758248682006,0.45999999999999996,0.3495647883536476,0.3826953518475533,2.1857142857142855,0.22019506597819846,-0.028555285330536168,-0.19794255238082287
11,GQoBuIinek6yb5c8KtiKNg,Salaam Restaurant and Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,23,41.75088,-87.64194,"['Bakeries', 'American', 'Breakfast & Brunch']",3.1780538303479458,0.8400000000000001,0.3451315847598958,0.49359210933192704,3.8000000000000003,0.5475903614457832,-0.012541668572326742,-0.1765177500000017
12,aN-ZaXLAM2AuHMPx5ACqvA,Fiesta Burger Heaven,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.7,22,41.751091,-87.663871,"['Burgers', 'Salad', 'Sandwiches']",3.1354942159291497,0.54,0.34050967841241236,0.40035677488868865,2.5153846153846158,0.2870559159715787,-0.03519828582599926,-0.17622498750000143
13,f5yiti-9aWesX-KG_ZU1pQ,Wendy's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.9,20,41.74277387942711,-87.66354717368112,"['Fast Food', 'Burgers']",3.044522437723423,0.38,0.33063028817655515,0.3454412017235886,1.8333333333333333,0.14872824631860773,-0.03486374526863993,-0.18776499229488666
14,RtOecmcbr0tKitiLBNTzjw,Eat And Run,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.8,18,41.7356051,-87.6668928,['Chicken Wings'],2.9444389791664403,0.76,0.319761383965376,0.4518329687757632,3.3818181818181814,0.46277838627236206,-0.038320066228951344,-0.19771167375000367
15,MfWjUKf9joUneM8U1Qcd7w,Nicks Gyro's II,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,17,41.7505524,-87.6635749,"['Burgers', 'Pizza', 'Sandwiches']",2.8903717578961645,0.7,0.3138897698402838,0.4297228388881986,3.119047619047619,0.4094855612927902,-0.03489238895085395,-0.17697229500000952
16,1rgUUiwVbg2Fi06l4HkUdw,Brewer Coffee and Custard,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.9,16,41.7506457,-87.6492855,"['Breakfast & Brunch', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea']",2.833213344056216,0.9800000000000001,0.3076824571250101,0.5093777199875071,4.220000000000001,0.6327710843373495,-0.020130204527681227,-0.1768428412500051
17,50BfEPf0SEe0MKiJTeKVNQ,Pete's Produce Loomis,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}]",3.3,14,41.73552,-87.6589,['Fruits & Veggies'],2.70805020110221,0.6599999999999999,0.294089939129015,0.4038629573903105,2.9,0.36506024096385536,-0.030062813464138076,-0.1978297500000033
18,lO7I348_YlXtYpJY-FPHPg,Cookie's Cocktail Lounge,"[{'alias': 'lounges', 'title': 'Lounges'}]",3.9,13,41.7507972717285,-87.6499404907227,['Lounges'],2.6390573296152584,0.78,0.2865974231602655,0.4346181962121858,3.3352941176470585,0.453342782896291,-0.020806866517959304,-0.17663253547670904
19,xLok7BwBZf4oeALAM99O5A,Dunkin',"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.8,13,41.735507,-87.667604,"['Donuts', 'Coffee & Tea']",2.6390573296152584,0.36,0.2865974231602655,0.30861819621218584,1.7294117647058824,0.12765178360500826,-0.039054797257667126,-0.19784778750000703
20,q1db45kYyMhqKlUOvtF36Q,Soul Shack Express,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'waffles', 'title': 'Waffles'}]",2.5,11,41.73535,-87.66261,"['Soul Food', 'Waffles']",2.4849066497880004,0.5,0.26985690482399427,0.33889983337679597,2.2333333333333334,0.22985274431057565,-0.03389556390922043,-0.19806562500000915
21,dgzK4Pvu3qEIKfygD_oQoQ,Shark's Fish & Chicken,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American'}]",2.5,11,41.7359051,-87.64585,"['Chicken Wings', 'Seafood', 'American']",2.4849066497880004,0.5,0.26985690482399427,0.33889983337679597,2.2333333333333334,0.22985274431057565,-0.016581036292068894,-0.19729542375000958
22,U0MChow8UZnwSpo-xMs6Cw,Lemelle’s Luxury Lounge,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.4,10,41.7354125976562,-87.6681213378906,['Cocktail Bars'],2.3978952727983707,0.48,0.2604076078530604,0.3262853254971423,2.142857142857143,0.21150315547905907,-0.039589251982856816,-0.1979787707520269
23,UKslIPd2GXGX733IdbdSYg,87th Street Jerk,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.6,10,41.73605,-87.666,"['Caribbean', 'Barbeque', 'Chicken Wings']",2.3978952727983707,0.72,0.2604076078530604,0.39828532549714224,3.0,0.3853413654618474,-0.03739772671483243,-0.19709437500000648
24,6AcbT-Bo4A8bHAptqCLTlw,Walgreens,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",1.9,9,41.75028584917793,-87.65453159809113,"['Drugstores', 'Cosmetics & Beauty Supply', 'Convenience Stores']",2.302585092994046,0.38,0.25005707411272543,0.28903995187890774,1.7769230769230768,0.13728761198640713,-0.025549876978812926,-0.1773421342656299
25,7a_FX07En1K3EvC_proeaw,White Castle,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.6,9,41.7507721,-87.65898630329735,"['Burgers', 'Fast Food']",2.302585092994046,0.72,0.25005707411272543,0.3910399518789078,2.9538461538461536,0.3759808464627741,-0.030151972224605816,-0.17666746125000624
26,6OwZOkOkKgS8Hz0iNpQ8ZQ,Cutie Pie's Kitchen,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.6,8,41.7525949,-87.6432279,"['Soul Food', 'Breakfast & Brunch', 'Sandwiches']",2.1972245773362196,0.9199999999999999,0.23861508990438232,0.4430305629330676,3.5666666666666664,0.5002677376171352,-0.013872180512542798,-0.17413832625000714
27,metjBMIlU0SALICMh2EXEA,Pepes Mexican Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",1.6,8,41.7363166809082,-87.6482620239258,['Mexican'],2.1972245773362196,0.32,0.23861508990438232,0.2630305629330676,1.5666666666666667,0.09464524765729583,-0.019072865341977947,-0.19672435523987292
28,_xaDNYKhj7Rd8iKczfk-cw,Billy's Prime Fish & Hoagie,"[{'alias': 'seafood', 'title': 'Seafood'}]",2.9,8,41.7481804,-87.6441498,['Seafood'],2.1972245773362196,0.58,0.23861508990438232,0.3410305629330676,2.433333333333333,0.2704149933065595,-0.014824582840117482,-0.18026344500000127
29,V9Io1JJmYxcKtid9xcB2tg,Jamaican Tropical Cafe,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.3,7,41.7481239036325,-87.6635870710015,"['Seafood', 'Burgers', 'Chicken Shop']",2.0794415416798357,0.86,0.22582403980770463,0.41607682786539324,3.2818181818181813,0.4424972617743701,-0.03490496264665436,-0.1803418337099159
30,1AMZN1I9ZVJjaAloNcNAzQ,Tony's Philly Steak,"[{'alias': 'steak', 'title': 'Steakhouses'}]",2.1,7,41.73557633,-87.66761033,['Steakhouses'],2.0794415416798357,0.42000000000000004,0.22582403980770463,0.28407682786539323,1.881818181818182,0.1585615188024827,-0.03906133669441557,-0.19775159212500384
31,6Zp3JBPEfaebLge6iaPvaA,Mr G's Entertainment Center,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}]",2.3,6,41.7356644,-87.6624952,['Social Clubs'],1.9459101490553132,0.45999999999999996,0.21132274322436398,0.28592592025705477,1.9799999999999998,0.17847389558232926,-0.03377696559355529,-0.1976293950000083
32,ET9FK953WshcuqKmy-ga_w,5 Stars Chicken & Fish,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,6,41.7504086,-87.6441649,"['Seafood', 'Chicken Wings']",1.9459101490553132,0.4,0.21132274322436398,0.26792592025705475,1.8,0.14196787148594378,-0.014840182444368352,-0.17717181750000463
33,nNBWNPj8uSAjzHMN3lNgaQ,Mimi's Vanity Room,"[{'alias': 'childcloth', 'title': ""Children's Clothing""}, {'alias': 'paintandsip', 'title': 'Paint & Sip'}, {'alias': 'facepainting', 'title': 'Face Painting'}]",2.7,3,41.739951,-87.663564,"[""Children's Clothing"", 'Paint & Sip', 'Face Painting']",1.3862943611198906,0.54,0.1505493598718031,0.26738455191026217,2.0142857142857147,0.18542742398164092,-0.03488112830937776,-0.1916817375000078
34,Dm9beP1l8miZ7UJk3AShTg,Famous Grill,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,3,41.73908,-87.66352,['Restaurants'],1.3862943611198906,1.0,0.1505493598718031,0.4053845519102621,3.0,0.3853413654618474,-0.03483567250896288,-0.19289025000000298
35,tNCYDL2ls2nwExSSXg37kw,Save A Lot,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'discountstore', 'title': 'Discount Store'}]",3.3,3,41.749861,-87.644324,"['Grocery', 'Discount Store']",1.3862943611198906,0.6599999999999999,0.1505493598718031,0.30338455191026215,2.2714285714285714,0.2375788869764773,-0.01500454648635666,-0.17793161250000092
36,sEDLh7cWpuNFvRJFLwmTng,Sammy's Touch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.3,3,41.7365,-87.66281,"['Breakfast & Brunch', 'Soup', 'Sandwiches']",1.3862943611198906,0.6599999999999999,0.1505493598718031,0.30338455191026215,2.2714285714285714,0.2375788869764773,-0.03410218118388023,-0.19647000000000547
37,sp4eU1bEWaTgV2P_iHdvvA,"Tonys Gyros,Philly Steak & Seafood Grill","[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,2,41.73557633,-87.66761033,['Seafood'],1.0986122886681098,0.6,0.11930754495219116,0.2635152814665338,2.0,0.18253012048192768,-0.03906133669441557,-0.19775159212500384
38,dv8o6WDhQB9SkQiS0kytrQ,Maxwell Express,"[{'alias': 'tradamerican', 'title': 'American'}]",3.5,2,41.73627,-87.6507,['American'],1.0986122886681098,0.7,0.11930754495219116,0.29351528146653383,2.1666666666666665,0.2163319946452476,-0.021591505202763466,-0.19678912500000817
39,-TMbH5-pFnPkARD98gONeg,Its Rich Smokehouse,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,1,41.74878959972179,-87.6606754,"['Soul Food', 'Barbeque', 'Pop-Up Restaurants']",0.6931471805599453,1.0,0.07527467993590155,0.3526922759551311,2.2,0.22309236947791167,-0.03189695501136216,-0.17941818038602247
40,MokHfjOY7KlISblXVaohfQ,Goody Bag Candy & Party Store,"[{'alias': 'partysupplies', 'title': 'Party Supplies'}, {'alias': 'candy', 'title': 'Candy Stores'}]",5.0,1,41.7507820576429,-87.658522054553,"['Party Supplies', 'Candy Stores']",0.6931471805599453,1.0,0.07527467993590155,0.3526922759551311,2.2,0.22309236947791167,-0.029672363172978028,-0.17665364502047937
41,jzB2I9J2s3LDW-HSGQLlWg,Mary Jane's Soul Food Express,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,1,41.7525949,-87.6432279,['Restaurants'],0.6931471805599453,0.8,0.07527467993590155,0.2926922759551311,2.0,0.18253012048192768,-0.013872180512542798,-0.17413832625000714
42,AFhA0k9A1IwmQ55rfFSv8g,Southern Connection Bar B Que,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,1,41.73605,-87.666,['Barbeque'],0.6931471805599453,0.8,0.07527467993590155,0.2926922759551311,2.0,0.18253012048192768,-0.03739772671483243,-0.19709437500000648
43,V5gqHyYFZrh-pDWuh-QHQQ,Oriental Chef,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1.0,1,41.7358895,-87.6467051,['Restaurants'],0.6931471805599453,0.2,0.07527467993590155,0.11269227595513108,1.4,0.060843373493975866,-0.01746442844992027,-0.19731706875000618
44,FXbdaQNLDJJ5ZDnWTQg2BQ,Four Brothers Food & Liquors,"[{'alias': 'grocery', 'title': 'Grocery'}]",1.0,1,41.7501651,-87.666473,['Grocery'],0.6931471805599453,0.2,0.07527467993590155,0.11269227595513108,1.4,0.060843373493975866,-0.03788637656942083,-0.17750967375000934
45,AwHizgKpay0aBWAzIvV5Ig,Corrida Fast Food,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,1,41.74080054526194,-87.65249935830022,"['Fast Food', 'Empanadas', 'Tacos']",0.6931471805599453,1.0,0.07527467993590155,0.3526922759551311,2.2,0.22309236947791167,-0.023450397743471515,-0.19050299344906216
46,M-4h-YrK5VQaXrx0z0soyw,Spirits Beer & Wine,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",1.0,1,41.7468067,-87.6437528,"['Beer, Wine & Spirits']",0.6931471805599453,0.2,0.07527467993590155,0.11269227595513108,1.4,0.060843373493975866,-0.014414447549910078,-0.1821694537500041
47,lsW9XMqAQSL4s-PKDrDIQA,Smooth Spirits,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",5.0,1,41.73552,-87.65796,"['Beer, Wine & Spirits', 'Tobacco Shops']",0.6931471805599453,1.0,0.07527467993590155,0.3526922759551311,2.2,0.22309236947791167,-0.029091712273200336,-0.1978297500000033
48,U1XcyHDhQEr4lxhDqHNk5Q,Jb Gyros,"[{'alias': 'greek', 'title': 'Greek'}]",1.0,1,41.7504996,-87.6431334,['Greek'],0.6931471805599453,0.2,0.07527467993590155,0.11269227595513108,1.4,0.060843373493975866,-0.013774553850259256,-0.17704555500000793
49,h7uDm7kIn56A6RKItbGKjQ,Sunrise Gyros,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,1,41.74662,-87.65396,['Sandwiches'],0.6931471805599453,0.8,0.07527467993590155,0.2926922759551311,2.0,0.18253012048192768,-0.02495936677984293,-0.18242850000000468
50,3_ulavzajKAsUIJEhG4ZUg,Subway,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,1,41.7500404235135,-87.6443030387524,"['Fast Food', 'Sandwiches']",0.6931471805599453,0.2,0.07527467993590155,0.11269227595513108,1.4,0.060843373493975866,-0.014982891707093068,-0.17768266237502833
51,X1dvPNNubBUhEB5K_CrM8g,Village Food Mart,"[{'alias': 'grocery', 'title': 'Grocery'}]",0.0,0,41.7501551,-87.6675998,['Grocery'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.03905045829490712,-0.1775235487500039
52,FZokVsUvUIZYoiy2cC8N7w,Justine Food Mart,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",0.0,0,41.75015,-87.66257,"['Grocery', 'Convenience Stores']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.033854240454288476,-0.1775306250000077
53,9gxdRkYjpwZtyY7mPfNWkQ,Best Sub,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",0.0,0,41.7427837103605,-87.6534654200077,['Restaurants'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.024448422929280213,-0.18775135187481293
54,BkgltZV7e6DQDHNu24inGw,Indigenous Food Services,"[{'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}]",0.0,0,41.74080054526194,-87.65249935830022,['Do-It-Yourself Food'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
55,3p5sN4NXSR4UukSMKT4CIA,KA'GEE'S KITCHEN,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'mexican', 'title': 'Mexican'}]",0.0,0,41.73498,-87.65609,"['American', 'Caribbean', 'Mexican']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.02715984075506151,-0.1985790000000045
56,u7fW2qf2CFKVKHjCN36JFg,Mellow Mood Food & Catering,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]",0.0,0,41.7446136474609,-87.6572189331055,"['Food Trucks', 'Caterers']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.028326126162754633,-0.18521231414800327
57,7jKTZykbJYgrNLElhXQ_Rw,Eagles Corner Grocery,"[{'alias': 'grocery', 'title': 'Grocery'}]",0.0,0,41.7431,-87.65024,['Grocery'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.021116285471023913,-0.1873125000000071
58,i-Ed39CKd4nsvKYvYGfC3Q,Tish's Sweet Shoppe,"[{'alias': 'desserts', 'title': 'Desserts'}]",0.0,0,41.74080054526194,-87.65249935830022,['Desserts'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
59,xKM0NvqF5VTiakgYgSjwNA,D & L and Family,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",0.0,0,41.73834,-87.66351,['Restaurants'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.034825341645226215,-0.19391700000000353
60,MB0i8xb8H84BeHwtXng4tQ,Cakes by Coc,"[{'alias': 'customcakes', 'title': 'Custom Cakes'}]",0.0,0,41.740801,-87.652499,['Custom Cakes'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450027588404303,-0.1905023625000081
61,ZSLc3Q4R05xpzbDchGX96g,Jimmy Williams Gallery And Studio,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",0.0,0,41.74080054526194,-87.65249935830022,['Art Galleries'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
62,2aTSPms35qvgPw2g5P8i6Q,Rug Rats Snack Shop,"[{'alias': 'popupshops', 'title': 'Pop-up Shops'}, {'alias': 'candy', 'title': 'Candy Stores'}]",0.0,0,41.74080054526194,-87.65249935830022,"['Pop-up Shops', 'Candy Stores']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
63,eBscmfb6kbV9rUenxHBr7g,First Church of Spirit & Truth,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",0.0,0,41.7485160827637,-87.651611328125,['Supernatural Readings'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.0225329858703402,-0.1797976851653706
64,6eJgaPib2UZcHP5CoAN3Jw,Morgan Super Mart,"[{'alias': 'grocery', 'title': 'Grocery'}]",0.0,0,41.7504281,-87.6481878,['Grocery'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.01899618561566539,-0.17714476125000395
65,1lykD20_S3ueTt0gsHCsOA,Soul Shakin Eats,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'catering', 'title': 'Caterers'}]",0.0,0,41.74080054526194,-87.65249935830022,"['Food Delivery Services', 'Caterers']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
66,oJAEWgICU3RVEAl_yjCpeA,Berry Fairy,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",0.0,0,41.74080054526194,-87.65249935830022,['Food Delivery Services'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
67,ZvRZ1QOwHYYw2ULl3vqJ-w,Stumpy's Grocery & Deli,"[{'alias': 'grocery', 'title': 'Grocery'}]",0.0,0,41.7303067,-87.6627651,['Grocery'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.03405579560572582,-0.20506320375000495
68,biDereYtyww38NDODPM9gA,Rubey's Restaurant,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",0.0,0,41.74625,-87.643547,['Restaurants'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.014201838374273624,-0.18294187500000003
69,gAjvBdGIYGA9jgsLquIpeQ,Brown Liquors,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",0.0,0,41.7500877380371,-87.6641159057617,"['Beer, Wine & Spirits']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.035451294631167876,-0.17761701347352538
70,4XVVD9cu4r4o1JzT8GqEFw,Globe Food & Liquor,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",0.0,0,41.74701,-87.65397,"['Beer, Wine & Spirits']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.024969697643579588,-0.18188737500000052
71,ygJsp69XYbU5-ylABE56TQ,Michael Hanley Artist,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",0.0,0,41.7424899,-87.64715,['Art Galleries'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.01792404857740895,-0.18815901375000132
72,QFl2uOhjmORfBaMyRTXpZw,Kerfoot Cut-Rate Liquors,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",0.0,0,41.7403,-87.63963,"['Beer, Wine & Spirits']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.010155239049907004,-0.1911975000000079
73,rs--jqUGPi6Z6PjWwwi_tQ,The kidz korna,"[{'alias': 'donationcenter', 'title': 'Donation Center'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'televisionstations', 'title': 'Television Stations'}]",0.0,0,41.750137,-87.663084,"['Donation Center', 'Performing Arts', 'Television Stations']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.03438524685017956,-0.17754866250000162
74,-AYyjv1oyO0dQixiKkPZRQ,Leo High School Cafeteria,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",0.0,0,41.7508392333984,-87.646842956543,['Restaurants'],0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.01760684616596049,-0.17657431365972204
75,ElbwRu1D6gBxjffuYfeyDQ,I-94Ribs,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",0.0,0,41.74080054526194,-87.65249935830022,"['Barbeque', 'Seafood', 'Food Delivery Services']",0.0,0.0,0.0,0.0,1.5,0.08112449799196786,-0.023450397743471515,-0.19050299344906216
